2020-07-10 15:08:29,541 [ 1] INFO  Unity: LoadingManager start
2020-07-10 15:08:43,512 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:43,593 [ 1] INFO  Unity: SetDirection:(-97, -22, 0)
2020-07-10 15:08:43,593 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:43,695 [ 1] INFO  Unity: SetDirection:(-100, -3, 0)
2020-07-10 15:08:43,695 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:43,861 [ 1] INFO  Unity: SetDirection:(-99, 15, 0)
2020-07-10 15:08:43,861 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:45,862 [ 1] INFO  Unity: sendChatMessage
2020-07-10 15:08:49,163 [ 1] INFO  Unity: sendChatMessage
2020-07-10 15:08:50,259 [ 1] INFO  Unity: MoveBack
2020-07-10 15:08:50,259 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-07-10 15:08:50,978 [ 1] INFO  Unity: Stop
2020-07-10 15:08:50,979 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:50,995 [ 1] INFO  Unity: MoveForward
2020-07-10 15:08:50,995 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:08:51,660 [ 1] INFO  Unity: Stop
2020-07-10 15:08:51,661 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:51,763 [ 1] INFO  Unity: SetDirection:(-100, -3, 0)
2020-07-10 15:08:51,763 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:51,860 [ 1] INFO  Unity: SetDirection:(-98, -22, 0)
2020-07-10 15:08:51,860 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:51,947 [ 1] INFO  Unity: MoveBack
2020-07-10 15:08:51,947 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-07-10 15:08:51,960 [ 1] INFO  Unity: SetDirection:(-91, -41, 0)
2020-07-10 15:08:51,960 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-07-10 15:08:52,112 [ 1] INFO  Unity: SetDirection:(-82, -57, 0)
2020-07-10 15:08:52,112 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-07-10 15:08:52,941 [ 1] INFO  Unity: Stop
2020-07-10 15:08:52,941 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:08:58,981 [ 1] INFO  Unity: sendChatMessage
2020-07-10 15:09:01,844 [ 1] INFO  Unity: MoveForward
2020-07-10 15:09:01,844 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:02,295 [ 1] INFO  Unity: Stop
2020-07-10 15:09:02,295 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:02,312 [ 1] INFO  Unity: MoveBack
2020-07-10 15:09:02,313 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-07-10 15:09:02,328 [ 1] INFO  Unity: SetDirection:(-92, -40, 0)
2020-07-10 15:09:02,328 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-07-10 15:09:02,496 [ 1] INFO  Unity: SetDirection:(-97, -23, 0)
2020-07-10 15:09:02,496 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-07-10 15:09:02,645 [ 1] INFO  Unity: SetPosition:(5442, 4085, 807)
2020-07-10 15:09:02,645 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-07-10 15:09:03,199 [ 1] INFO  Unity: Stop
2020-07-10 15:09:03,199 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:14,411 [ 1] INFO  Unity: SetDirection:(-91, -42, 0)
2020-07-10 15:09:14,412 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:14,445 [ 1] INFO  Unity: MoveForward
2020-07-10 15:09:14,446 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:14,511 [ 1] INFO  Unity: SetDirection:(-82, -58, 0)
2020-07-10 15:09:14,511 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:14,681 [ 1] INFO  Unity: SetDirection:(-70, -72, 0)
2020-07-10 15:09:14,681 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:15,261 [ 1] INFO  Unity: Stop
2020-07-10 15:09:15,261 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:15,427 [ 1] INFO  Unity: SetDirection:(-82, -58, 0)
2020-07-10 15:09:15,427 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:27,162 [ 1] INFO  Unity: SendFriendAddResponse
2020-07-10 15:09:27,800 [ 1] INFO  Unity: OnFriendList
2020-07-10 15:09:30,718 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (98, -18, 0) speed0 
2020-07-10 15:09:30,719 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(98,-18,0),spd:0 

2020-07-10 15:09:30,813 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (93, -36, 0) speed0 
2020-07-10 15:09:30,813 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(93,-36,0),spd:0 

2020-07-10 15:09:30,912 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (84, -54, 0) speed0 
2020-07-10 15:09:30,912 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(84,-54,0),spd:0 

2020-07-10 15:09:30,996 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (73, -68, 0) speed0 
2020-07-10 15:09:30,997 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(73,-68,0),spd:0 

2020-07-10 15:09:31,096 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (58, -82, 0) speed0 
2020-07-10 15:09:31,096 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(58,-82,0),spd:0 

2020-07-10 15:09:31,179 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (43, -91, 0) speed0 
2020-07-10 15:09:31,179 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(43,-91,0),spd:0 

2020-07-10 15:09:31,279 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (24, -97, 0) speed0 
2020-07-10 15:09:31,279 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(24,-97,0),spd:0 

2020-07-10 15:09:31,396 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (6, -100, 0) speed0 
2020-07-10 15:09:31,397 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(6,-100,0),spd:0 

2020-07-10 15:09:32,428 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (26, -97, 0) speed0 
2020-07-10 15:09:32,428 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(26,-97,0),spd:0 

2020-07-10 15:09:32,528 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (45, -89, 0) speed0 
2020-07-10 15:09:32,528 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(45,-89,0),spd:0 

2020-07-10 15:09:32,637 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (62, -78, 0) speed0 
2020-07-10 15:09:32,637 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(62,-78,0),spd:0 

2020-07-10 15:09:32,730 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (75, -66, 0) speed0 
2020-07-10 15:09:32,731 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(75,-66,0),spd:0 

2020-07-10 15:09:32,828 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (86, -51, 0) speed0 
2020-07-10 15:09:32,829 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(86,-51,0),spd:0 

2020-07-10 15:09:32,981 [ 1] INFO  Unity: OnEntityChanged ID 9  pos (5000, 4000, 820)  dir (94, -35, 0) speed0 
2020-07-10 15:09:32,981 [ 1] INFO  Unity: MapEntitySyncResponse: Entitise: 1
        [9] evtNone  entity(9:pos:(5000,4000,820),dir:(94,-35,0),spd:0 

2020-07-10 15:09:46,261 [ 1] INFO  Unity: MoveForward
2020-07-10 15:09:46,261 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:46,795 [ 1] INFO  Unity: SetDirection:(-68, -73, 0)
2020-07-10 15:09:46,795 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:46,893 [ 1] INFO  Unity: SetDirection:(-54, -84, 0)
2020-07-10 15:09:46,894 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:47,082 [ 1] INFO  Unity: SetDirection:(-39, -92, 0)
2020-07-10 15:09:47,082 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:47,926 [ 1] INFO  Unity: SetDirection:(-56, -83, 0)
2020-07-10 15:09:47,926 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:48,027 [ 1] INFO  Unity: SetDirection:(-71, -70, 0)
2020-07-10 15:09:48,027 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:48,110 [ 1] INFO  Unity: Stop
2020-07-10 15:09:48,110 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,127 [ 1] INFO  Unity: SetDirection:(-84, -54, 0)
2020-07-10 15:09:48,127 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,227 [ 1] INFO  Unity: SetDirection:(-93, -36, 0)
2020-07-10 15:09:48,227 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,311 [ 1] INFO  Unity: SetDirection:(-98, -19, 0)
2020-07-10 15:09:48,311 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,394 [ 1] INFO  Unity: SetDirection:(-100, -1, 0)
2020-07-10 15:09:48,394 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,494 [ 1] INFO  Unity: SetDirection:(-98, 19, 0)
2020-07-10 15:09:48,495 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,578 [ 1] INFO  Unity: SetDirection:(-93, 36, 0)
2020-07-10 15:09:48,578 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,661 [ 1] INFO  Unity: SetDirection:(-86, 52, 0)
2020-07-10 15:09:48,661 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,744 [ 1] INFO  Unity: SetDirection:(-75, 66, 0)
2020-07-10 15:09:48,745 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,845 [ 1] INFO  Unity: SetDirection:(-60, 80, 0)
2020-07-10 15:09:48,845 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:48,929 [ 1] INFO  Unity: SetDirection:(-45, 89, 0)
2020-07-10 15:09:48,929 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:49,011 [ 1] INFO  Unity: SetDirection:(-29, 96, 0)
2020-07-10 15:09:49,012 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:49,128 [ 1] INFO  Unity: SetDirection:(-8, 100, 0)
2020-07-10 15:09:49,128 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:49,212 [ 1] INFO  Unity: SetDirection:(13, 99, 0)
2020-07-10 15:09:49,212 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:49,328 [ 1] INFO  Unity: SetDirection:(33, 94, 0)
2020-07-10 15:09:49,328 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:49,394 [ 1] INFO  Unity: MoveForward
2020-07-10 15:09:49,394 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:49,428 [ 1] INFO  Unity: SetDirection:(52, 86, 0)
2020-07-10 15:09:49,428 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:49,545 [ 1] INFO  Unity: SetDirection:(67, 75, 0)
2020-07-10 15:09:49,545 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:50,444 [ 1] INFO  Unity: SetDirection:(51, 86, 0)
2020-07-10 15:09:50,445 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:50,544 [ 1] INFO  Unity: SetDirection:(33, 94, 0)
2020-07-10 15:09:50,544 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:50,628 [ 1] INFO  Unity: SetDirection:(16, 99, 0)
2020-07-10 15:09:50,628 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:50,729 [ 1] INFO  Unity: SetDirection:(-5, 100, 0)
2020-07-10 15:09:50,729 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:50,860 [ 1] INFO  Unity: SetDirection:(-23, 97, 0)
2020-07-10 15:09:50,860 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-07-10 15:09:50,995 [ 1] INFO  Unity: Stop
2020-07-10 15:09:50,995 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:52,078 [ 1] INFO  Unity: SetDirection:(-41, 91, 0)
2020-07-10 15:09:52,079 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-07-10 15:09:52,199 [ 1] INFO  Unity: SetDirection:(-57, 82, 0)
2020-07-10 15:09:52,199 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 10 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
